SMILES_Ligands,Counterion,Abbreviation_in_the_article,IC50_Dark(M*10^-6),IC50_Dark_standard_error(M*10^-6),IC50_Dark_value,IC50_Light(M*10^-6),IC50_Light_standard_error(M*10^-6),IC50_Light_value,Excitation_Wavelength(nm),Irradiation_Time(minutes),Irradiation_Power(W*m^-2),Cell_line,Time(h),DOI,Year,IC50_Cisplatin(M*10^-6),IC50_Cisplatin_standard_error(M*10^-6),IC50_Cisplatin_value,IC50_class,num_ligands,Scaffold
O=C1N[C@H]2[C@H](CS[C@H]2CCCCC(=O)OCc2ccnc(-c3cc(COC(=O)CCCC[C@H]4SC[C@H]5NC(=O)N[C@H]54)ccn3)c2)N1.c1cc[cH-]c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,S([O-])(=O)(=O)C(F)(F)F,LCR134,14.1,0.7,14.1,,,,,,,SW480,48.0,10.3390/pharmaceutics15061731,2023,,,,0,3,O=C1N[C@H]2[C@H](CS[C@H]2CCCCC(=O)OCc2ccnc(-c3cc(COC(=O)CCCC[C@H]4SC[C@H]5NC(=O)N[C@H]54)ccn3)c2)N1.c1cc[cH-]c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
OCc1ccnc(-c2cc(CO)ccn2)c1.c1cc[cH-]c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,S([O-])(=O)(=O)C(F)(F)F,PMC79,3.0,0.5,3.0,,,,,,,RKO,48.0,10.3390/pharmaceutics15061731,2023,,,,1,3,c1ccc(-c2ccccn2)nc1.c1cc[cH-]c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
O=C1N[C@H]2[C@H](CS[C@H]2CCCCC(=O)OCc2ccnc(-c3cc(COC(=O)CCCC[C@H]4SC[C@H]5NC(=O)N[C@H]54)ccn3)c2)N1.c1cc[cH-]c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,S([O-])(=O)(=O)C(F)(F)F,LCR134,7.7,0.4,7.7,,,,,,,RKO,48.0,10.3390/pharmaceutics15061731,2023,,,,1,3,O=C1N[C@H]2[C@H](CS[C@H]2CCCCC(=O)OCc2ccnc(-c3cc(COC(=O)CCCC[C@H]4SC[C@H]5NC(=O)N[C@H]54)ccn3)c2)N1.c1cc[cH-]c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
OCc1ccnc(-c2cc(CO)ccn2)c1.c1cc[cH-]c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,S([O-])(=O)(=O)C(F)(F)F,PMC79,44.0,6.9,44.0,,,,,,,NCM460,48.0,10.3390/pharmaceutics15061731,2023,6.3,0.9,6.3,0,3,c1ccc(-c2ccccn2)nc1.c1cc[cH-]c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
O=C1N[C@H]2[C@H](CS[C@H]2CCCCC(=O)OCc2ccnc(-c3cc(COC(=O)CCCC[C@H]4SC[C@H]5NC(=O)N[C@H]54)ccn3)c2)N1.c1cc[cH-]c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,S([O-])(=O)(=O)C(F)(F)F,LCR134,57.2,6.0,57.2,,,,,,,NCM460,48.0,10.3390/pharmaceutics15061731,2023,6.3,0.9,6.3,0,3,O=C1N[C@H]2[C@H](CS[C@H]2CCCCC(=O)OCc2ccnc(-c3cc(COC(=O)CCCC[C@H]4SC[C@H]5NC(=O)N[C@H]54)ccn3)c2)N1.c1cc[cH-]c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
C[Si](C)(C)C#Cc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,Λ-1,32.1,,32.1,,,,,,,MDA-MB-231,48.0,10.1071/ch14192,2014,,,,0,3,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1
C[Si](C)(C)C#Cc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,Cl([O-])(=O)(=O)=O.Cl([O-])(=O)(=O)=O,Δ-1,36.9,,36.9,,,,,,,MDA-MB-231,48.0,10.1071/ch14192,2014,,,,0,3,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(Cc2c(Cc3ccccc3)c(Cc3ccccc3)[c-](Cc3ccccc3)c2Cc2ccccc2)cc1,,4a,46.0,,46.0,,,,,,,HeLa,48.0,10.1021/om400234p,2014,,,,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(Cc2c(Cc3ccccc3)c(Cc3ccccc3)[c-](Cc3ccccc3)c2Cc2ccccc2)cc1
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(C[c-]2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,4b,>95,,95.0,,,,,,,HeLa,48.0,10.1021/om400234p,2014,,,,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(C[c-]2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)[c-](-c3ccccc3)c2-c2ccccc2)cc1,,4c,>250,,250.0,,,,,,,HeLa,48.0,10.1021/om400234p,2014,,,,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)[c-](-c3ccccc3)c2-c2ccccc2)cc1
O=C(O[c-]1c(-c2ccccc2)c2c3ccccc3c3ccccc3c2c1-c1ccccc1)c1ccccc1.[C-]#[O+].[C-]#[O+].[Cl-],,5a,17.6,,17.6,,,,,,,HeLa,48.0,10.1021/om400234p,2014,,,,0,4,O=C(O[c-]1c(-c2ccccc2)c2c3ccccc3c3ccccc3c2c1-c1ccccc1)c1ccccc1.[C-]#[O+].[C-]#[O+].[Cl-]
O=C(O[c-]1c(-c2ccccc2)c2c3ccccc3c3ccccc3c2c1-c1ccccc1)C12CC3CC(CC(C3)C1)C2.[C-]#[O+].[C-]#[O+].[Cl-],,5b,45.0,,45.0,,,,,,,HeLa,48.0,10.1021/om400234p,2014,,,,0,4,O=C(O[c-]1c(-c2ccccc2)c2c3ccccc3c3ccccc3c2c1-c1ccccc1)C12CC3CC(CC(C3)C1)C2.[C-]#[O+].[C-]#[O+].[Cl-]
Cc1ccc(Cc2c3c(C)ccc(C)c3c(Cc3ccc(C)cc3)[c-]2Cc2ccc(C)cc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-],,6a,5.9,,5.9,,,,,,,HeLa,48.0,10.1021/om400234p,2014,,,,1,4,c1ccc(Cc2c3ccccc3c(Cc3ccccc3)[c-]2Cc2ccccc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-]
COc1ccc(Cc2c3c(C)ccc(C)c3c(Cc3ccc(OC)cc3)[c-]2Cc2ccc(OC)cc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-],,6b,4.7,,4.7,,,,,,,HeLa,48.0,10.1021/om400234p,2014,,,,1,4,c1ccc(Cc2c3ccccc3c(Cc3ccccc3)[c-]2Cc2ccccc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-]
O=C(O[c-]1c(-c2ccccc2)c2c3ccccc3c3ccccc3c2c1-c1ccccc1)c1ccccc1.[C-]#[O+].[C-]#[O+].[Cl-],,5a,81.7,,81.7,,,,,,,Caco-2,48.0,10.1021/om400234p,2014,,,,0,4,O=C(O[c-]1c(-c2ccccc2)c2c3ccccc3c3ccccc3c2c1-c1ccccc1)c1ccccc1.[C-]#[O+].[C-]#[O+].[Cl-]
Cc1ccc(Cc2c3c(C)ccc(C)c3c(Cc3ccc(C)cc3)[c-]2Cc2ccc(C)cc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-],,6a,5.2,,5.2,,,,,,,Caco-2,48.0,10.1021/om400234p,2014,,,,1,4,c1ccc(Cc2c3ccccc3c(Cc3ccccc3)[c-]2Cc2ccccc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-]
COc1ccc(Cc2c3c(C)ccc(C)c3c(Cc3ccc(OC)cc3)[c-]2Cc2ccc(OC)cc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-],,6b,2.4,,2.4,,,,,,,Caco-2,48.0,10.1021/om400234p,2014,,,,1,4,c1ccc(Cc2c3ccccc3c(Cc3ccccc3)[c-]2Cc2ccccc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-]
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(Cc2c(Cc3ccccc3)c(Cc3ccccc3)[c-](Cc3ccccc3)c2Cc2ccccc2)cc1,,4a,>30,,30.0,,,,,,,HeLa,72.0,10.1021/om400234p,2014,5.7,,5.7,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(Cc2c(Cc3ccccc3)c(Cc3ccccc3)[c-](Cc3ccccc3)c2Cc2ccccc2)cc1
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(C[c-]2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,4b,>30,,30.0,,,,,,,HeLa,72.0,10.1021/om400234p,2014,5.7,,5.7,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(C[c-]2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)[c-](-c3ccccc3)c2-c2ccccc2)cc1,,4c,>30,,30.0,,,,,,,HeLa,72.0,10.1021/om400234p,2014,5.7,,5.7,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)[c-](-c3ccccc3)c2-c2ccccc2)cc1
O=C(O[c-]1c(-c2ccccc2)c2c3ccccc3c3ccccc3c2c1-c1ccccc1)c1ccccc1.[C-]#[O+].[C-]#[O+].[Cl-],,5a,14.3,,14.3,,,,,,,HeLa,72.0,10.1021/om400234p,2014,5.7,,5.7,0,4,O=C(O[c-]1c(-c2ccccc2)c2c3ccccc3c3ccccc3c2c1-c1ccccc1)c1ccccc1.[C-]#[O+].[C-]#[O+].[Cl-]
Cc1ccc(Cc2c3c(C)ccc(C)c3c(Cc3ccc(C)cc3)[c-]2Cc2ccc(C)cc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-],,6a,4.7,,4.7,,,,,,,HeLa,72.0,10.1021/om400234p,2014,5.7,,5.7,1,4,c1ccc(Cc2c3ccccc3c(Cc3ccccc3)[c-]2Cc2ccccc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-]
COc1ccc(Cc2c3c(C)ccc(C)c3c(Cc3ccc(OC)cc3)[c-]2Cc2ccc(OC)cc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-],,6b,7.8,,7.8,,,,,,,HeLa,72.0,10.1021/om400234p,2014,5.7,,5.7,1,4,c1ccc(Cc2c3ccccc3c(Cc3ccccc3)[c-]2Cc2ccccc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-]
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(Cc2c(Cc3ccccc3)c(Cc3ccccc3)[c-](Cc3ccccc3)c2Cc2ccccc2)cc1,,4a,>30,,30.0,,,,,,,MCF-7,72.0,10.1021/om400234p,2014,8.0,,8.0,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(Cc2c(Cc3ccccc3)c(Cc3ccccc3)[c-](Cc3ccccc3)c2Cc2ccccc2)cc1
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(C[c-]2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,4b,>30,,30.0,,,,,,,MCF-7,72.0,10.1021/om400234p,2014,8.0,,8.0,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(C[c-]2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)[c-](-c3ccccc3)c2-c2ccccc2)cc1,,4c,>30,,30.0,,,,,,,MCF-7,72.0,10.1021/om400234p,2014,8.0,,8.0,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)[c-](-c3ccccc3)c2-c2ccccc2)cc1
O=C(O[c-]1c(-c2ccccc2)c2c3ccccc3c3ccccc3c2c1-c1ccccc1)c1ccccc1.[C-]#[O+].[C-]#[O+].[Cl-],,5a,23.0,,23.0,,,,,,,MCF-7,72.0,10.1021/om400234p,2014,8.0,,8.0,0,4,O=C(O[c-]1c(-c2ccccc2)c2c3ccccc3c3ccccc3c2c1-c1ccccc1)c1ccccc1.[C-]#[O+].[C-]#[O+].[Cl-]
Cc1ccc(Cc2c3c(C)ccc(C)c3c(Cc3ccc(C)cc3)[c-]2Cc2ccc(C)cc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-],,6a,6.3,,6.3,,,,,,,MCF-7,72.0,10.1021/om400234p,2014,8.0,,8.0,1,4,c1ccc(Cc2c3ccccc3c(Cc3ccccc3)[c-]2Cc2ccccc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-]
COc1ccc(Cc2c3c(C)ccc(C)c3c(Cc3ccc(OC)cc3)[c-]2Cc2ccc(OC)cc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-],,6b,5.1,,5.1,,,,,,,MCF-7,72.0,10.1021/om400234p,2014,8.0,,8.0,1,4,c1ccc(Cc2c3ccccc3c(Cc3ccccc3)[c-]2Cc2ccccc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-]
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(Cc2c(Cc3ccccc3)c(Cc3ccccc3)[c-](Cc3ccccc3)c2Cc2ccccc2)cc1,,4a,>30,,30.0,,,,,,,A431,72.0,10.1021/om400234p,2014,8.8,,8.8,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(Cc2c(Cc3ccccc3)c(Cc3ccccc3)[c-](Cc3ccccc3)c2Cc2ccccc2)cc1
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(C[c-]2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,4b,>30,,30.0,,,,,,,A431,72.0,10.1021/om400234p,2014,8.8,,8.8,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(C[c-]2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)[c-](-c3ccccc3)c2-c2ccccc2)cc1,,4c,>30,,30.0,,,,,,,A431,72.0,10.1021/om400234p,2014,8.8,,8.8,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)[c-](-c3ccccc3)c2-c2ccccc2)cc1
O=C(O[c-]1c(-c2ccccc2)c2c3ccccc3c3ccccc3c2c1-c1ccccc1)c1ccccc1.[C-]#[O+].[C-]#[O+].[Cl-],,5a,>30,,30.0,,,,,,,A431,72.0,10.1021/om400234p,2014,8.8,,8.8,0,4,O=C(O[c-]1c(-c2ccccc2)c2c3ccccc3c3ccccc3c2c1-c1ccccc1)c1ccccc1.[C-]#[O+].[C-]#[O+].[Cl-]
Cc1ccc(Cc2c3c(C)ccc(C)c3c(Cc3ccc(C)cc3)[c-]2Cc2ccc(C)cc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-],,6a,8.0,,8.0,,,,,,,A431,72.0,10.1021/om400234p,2014,8.8,,8.8,1,4,c1ccc(Cc2c3ccccc3c(Cc3ccccc3)[c-]2Cc2ccccc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-]
COc1ccc(Cc2c3c(C)ccc(C)c3c(Cc3ccc(OC)cc3)[c-]2Cc2ccc(OC)cc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-],,6b,5.6,,5.6,,,,,,,A431,72.0,10.1021/om400234p,2014,8.8,,8.8,1,4,c1ccc(Cc2c3ccccc3c(Cc3ccccc3)[c-]2Cc2ccccc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-]
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(Cc2c(Cc3ccccc3)c(Cc3ccccc3)[c-](Cc3ccccc3)c2Cc2ccccc2)cc1,,4a,>30,,30.0,,,,,,,A2780,72.0,10.1021/om400234p,2014,0.9,,0.9,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(Cc2c(Cc3ccccc3)c(Cc3ccccc3)[c-](Cc3ccccc3)c2Cc2ccccc2)cc1
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(C[c-]2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1,,4b,>30,,30.0,,,,,,,A2780,72.0,10.1021/om400234p,2014,0.9,,0.9,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(C[c-]2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1
[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)[c-](-c3ccccc3)c2-c2ccccc2)cc1,,4c,>30,,30.0,,,,,,,A2780,72.0,10.1021/om400234p,2014,0.9,,0.9,0,4,[C-]#[O+].[C-]#[O+].[Cl-].c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)[c-](-c3ccccc3)c2-c2ccccc2)cc1
O=C(O[c-]1c(-c2ccccc2)c2c3ccccc3c3ccccc3c2c1-c1ccccc1)c1ccccc1.[C-]#[O+].[C-]#[O+].[Cl-],,5a,19.1,,19.1,,,,,,,A2780,72.0,10.1021/om400234p,2014,0.9,,0.9,0,4,O=C(O[c-]1c(-c2ccccc2)c2c3ccccc3c3ccccc3c2c1-c1ccccc1)c1ccccc1.[C-]#[O+].[C-]#[O+].[Cl-]
Cc1ccc(Cc2c3c(C)ccc(C)c3c(Cc3ccc(C)cc3)[c-]2Cc2ccc(C)cc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-],,6a,3.9,,3.9,,,,,,,A2780,72.0,10.1021/om400234p,2014,0.9,,0.9,1,4,c1ccc(Cc2c3ccccc3c(Cc3ccccc3)[c-]2Cc2ccccc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-]
COc1ccc(Cc2c3c(C)ccc(C)c3c(Cc3ccc(OC)cc3)[c-]2Cc2ccc(OC)cc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-],,6b,4.3,,4.3,,,,,,,A2780,72.0,10.1021/om400234p,2014,0.9,,0.9,1,4,c1ccc(Cc2c3ccccc3c(Cc3ccccc3)[c-]2Cc2ccccc2)cc1.[C-]#[O+].[C-]#[O+].[Cl-]
CO.CO.OC[C@H]1O[C@@H]([S-])[C@H](O)[C@@H](O)[C@@H]1O.[Cl-].[Cl-],[Na+],II,508,121.0,508.0,,,,,,,A375,72.0,10.1016/j.poly.2011.03.046,2011,,,,0,5,CO.CO.C1CCOCC1.[Cl-].[Cl-]
O=C([O-])c1ccccn1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,F[P-](F)(F)(F)(F)F,1,16.1,3.3,16.1,,,,,,,U-87 MG,24.0,10.1007/s10534-017-0006-1,2017,1.8,0.2,1.8,0,3,c1ccncc1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
O=C([O-])c1ccccn1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,F[P-](F)(F)(F)(F)F,2,27.8,11.7,27.8,,,,,,,U-87 MG,24.0,10.1007/s10534-017-0006-1,2017,1.8,0.2,1.8,0,3,c1ccncc1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
O=C([O-])c1ccccn1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,F[P-](F)(F)(F)(F)F,4,4.9,2.5,4.9,,,,,,,U-87 MG,24.0,10.1007/s10534-017-0006-1,2017,1.8,0.2,1.8,1,3,c1ccncc1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
O=C([O-])c1ccccn1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,F[P-](F)(F)(F)(F)F,1,11.9,5.9,11.9,,,,,,,T98,24.0,10.1007/s10534-017-0006-1,2017,5.3,1.9,5.3,0,3,c1ccncc1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
O=C([O-])c1ccccn1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,F[P-](F)(F)(F)(F)F,2,19.0,5.9,19.0,,,,,,,T98,24.0,10.1007/s10534-017-0006-1,2017,5.3,1.9,5.3,0,3,c1ccncc1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
O=C([O-])c1ccccn1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,F[P-](F)(F)(F)(F)F,4,1.5,0.5,1.5,,,,,,,T98,24.0,10.1007/s10534-017-0006-1,2017,5.3,1.9,5.3,1,3,c1ccncc1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
O=C([O-])c1ccccn1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,F[P-](F)(F)(F)(F)F,1,41.0,10.1,41.0,,,,,,,MRC-5,24.0,10.1007/s10534-017-0006-1,2017,5.05,0.7,5.05,0,3,c1ccncc1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
O=C([O-])c1ccccn1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,F[P-](F)(F)(F)(F)F,2,82.1,9.1,82.1,,,,,,,MRC-5,24.0,10.1007/s10534-017-0006-1,2017,5.05,0.7,5.05,0,3,c1ccncc1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
O=C([O-])c1ccccn1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,F[P-](F)(F)(F)(F)F,4,1.47,0.6,1.47,,,,,,,MRC-5,24.0,10.1007/s10534-017-0006-1,2017,5.05,0.7,5.05,1,3,c1ccncc1.c1ccc(-c2ccccn2)nc1.c1ccc(P(CCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1
N/C([S-])=N/N=C1\C=Cc2ccccc2C1=O.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1,,1,15.9,0.11,15.9,,,,,,,MCF-7,48.0,10.1007/s00706-013-1097-1,2013,3.19,0.03,3.19,0,4,N=C1C=Cc2ccccc2C1=O.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
CN/C([S-])=N/N=C1\C=Cc2ccccc2C1=O.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1,,2,42.6,0.14,42.6,,,,,,,MCF-7,48.0,10.1007/s00706-013-1097-1,2013,3.19,0.03,3.19,0,4,N=C1C=Cc2ccccc2C1=O.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
O=C1/C(=N/N=C(\[S-])Nc2ccccc2)C=Cc2ccccc21.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1,,3,7.2,0.07,7.2,,,,,,,MCF-7,48.0,10.1007/s00706-013-1097-1,2013,3.19,0.03,3.19,1,4,O=C1/C(=N/N=CNc2ccccc2)C=Cc2ccccc21.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
N/C([O-])=N/N=C1\C=Cc2ccccc2C1=O.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1,,4,21.9,0.15,21.9,,,,,,,MCF-7,48.0,10.1007/s00706-013-1097-1,2013,3.19,0.03,3.19,0,4,N=C1C=Cc2ccccc2C1=O.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
N/C([S-])=N/N=C1\C=Cc2ccccc2C1=O.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1,,1,27.2,0.17,27.2,,,,,,,A431,48.0,10.1007/s00706-013-1097-1,2013,16.8,0.07,16.8,0,4,N=C1C=Cc2ccccc2C1=O.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
CN/C([S-])=N/N=C1\C=Cc2ccccc2C1=O.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1,,2,89.3,0.1,89.3,,,,,,,A431,48.0,10.1007/s00706-013-1097-1,2013,16.8,0.07,16.8,0,4,N=C1C=Cc2ccccc2C1=O.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
O=C1/C(=N/N=C(\[S-])Nc2ccccc2)C=Cc2ccccc21.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1,,3,19.2,0.09,19.2,,,,,,,A431,48.0,10.1007/s00706-013-1097-1,2013,16.8,0.07,16.8,0,4,O=C1/C(=N/N=CNc2ccccc2)C=Cc2ccccc21.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
N/C([O-])=N/N=C1\C=Cc2ccccc2C1=O.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1,,4,31.1,0.2,31.1,,,,,,,A431,48.0,10.1007/s00706-013-1097-1,2013,16.8,0.07,16.8,0,4,N=C1C=Cc2ccccc2C1=O.[Cl-].[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1
O=C(/C=C(\[O-])C(F)(F)F)C(F)(F)F.O=C(/C=C(\[O-])C(F)(F)F)C(F)(F)F.O=C(/C=C(\[O-])C(F)(F)F)C(F)(F)F,,Ru(tfac)3,40.63,15.48,40.63,,,,,,,A2780,24.0,10.2174/157340606776930718,2006,,,,0,3,O=C(/C=C(\[O-])C(F)(F)F)C(F)(F)F.O=C(/C=C(\[O-])C(F)(F)F)C(F)(F)F.O=C(/C=C(\[O-])C(F)(F)F)C(F)(F)F
O=C(/C=C(\[O-])C(F)(F)F)C(F)(F)F.O=C(/C=C(\[O-])C(F)(F)F)C(F)(F)F.O=C(/C=C(\[O-])C(F)(F)F)C(F)(F)F,,Ru(tfac)3,25.2,11.5,25.2,,,,,,,A2780,72.0,10.2174/157340606776930718,2006,,,,0,3,O=C(/C=C(\[O-])C(F)(F)F)C(F)(F)F.O=C(/C=C(\[O-])C(F)(F)F)C(F)(F)F.O=C(/C=C(\[O-])C(F)(F)F)C(F)(F)F
